Unnamed: 0,X,X_1,X_2,X_3,X_4,X_5,y
20,3,1.1236203565420875,2.8521429192297485,2.1959818254342154,1.7959754525911098,0.46805592132730955,0.01011592
21,3,1.1236203565420875,2.8521429192297485,2.1959818254342154,1.7959754525911098,0.46805592132730955,0.010303311
22,3,1.1236203565420875,2.8521429192297485,2.1959818254342154,1.7959754525911098,0.46805592132730955,0.010003898
23,3,1.1236203565420875,2.8521429192297485,2.1959818254342154,1.7959754525911098,0.46805592132730955,0.010169998
24,3,1.1236203565420875,2.8521429192297485,2.1959818254342154,1.7959754525911098,0.46805592132730955,0.009926036
25,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.015269437
26,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014824763
27,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014770665
28,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014534379
29,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014847011
30,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014947887
31,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.015305092
32,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014446193
33,4,1.498160475,3.8028572256396647,2.9279757672456204,2.3946339367881464,0.6240745617697461,0.014486795
34,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.019171901
35,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.018627437
36,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.019208563
37,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.019248839
38,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.018923046
39,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.018668854
40,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.01836384
41,5,1.8727005942368125,4.753571532,3.6599697090570253,2.993292420985183,0.7800932022121826,0.01916391
42,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.020798486
43,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.02060927
44,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.020780122
45,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.020809177
46,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.021138939
47,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.02052425
48,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.020744599
49,6,2.247240713084175,5.704285838459497,4.391963650868431,3.5919509051822196,0.9361118426546191,0.020478627
50,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020750789
51,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020247736
52,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020866671
53,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.019941307
54,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020463837
55,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020769663
56,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.02043685
57,7,2.621780831931537,6.655000144869414,5.123957592679836,4.190609389379256,1.0921304830970557,0.020917762
58,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.017611971
59,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.017565549
60,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.017626682
61,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.01812579
62,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.01833791
63,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.018007852
64,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.018127422
65,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.01751956
66,8,2.996320951,7.605714451279329,5.855951534491241,4.789267873576293,1.2481491235394921,0.017634172
67,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014726924
68,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014138661
69,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014197041
70,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014727739
71,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.01409747
72,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014712947
73,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014066336
74,9,3.3708610696262626,8.556428757689245,6.587945476302646,5.387926357773329,1.4041677639819286,0.014540303
75,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010052325
76,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010699933
77,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.009974329
78,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.009997021
79,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010748098
80,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010336165
81,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010118573
82,10,3.745401188473625,9.507143064,7.319939418114051,5.986584841970366,1.5601864044243652,0.010885303
83,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006714158
84,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.007058354
85,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006760796
86,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006837334
87,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.007158257
88,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.007150497
89,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006702336
90,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006794731
91,11,4.119941307320987,10.457857370509078,8.051933359925457,6.585243326167403,1.7162050448668018,0.006744625
92,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004472943
93,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004842441
94,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004590141
95,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004563342
96,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004717813
97,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004320425
98,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004168141
99,12,4.494481426,11.408571676918994,8.783927301736862,7.183901810364439,1.8722236853092382,0.004670975
100,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.003151165
101,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.003090824
102,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.002434376
103,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.002939809
104,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.002844105
105,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.002859764
106,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.003203149
107,13,4.869021545015713,12.35928598332891,9.515921243548267,7.782560294561476,2.0282423257516746,0.002644037
108,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.002199766
109,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001946466
110,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001827003
111,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001402074
112,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001730104
113,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001897894
114,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.002155494
115,14,5.243561663863074,13.310000289738827,10.247915185359671,8.381218778758512,2.1842609661941115,0.001806528
116,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.001310617
117,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.001147889
118,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.001022144
119,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.001348171
120,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.001571872
121,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.000935776
122,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.000676701
123,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.000948803
124,15,5.618101782710437,14.260714596148743,10.979909127171076,8.979877262955549,2.340279606636548,0.000680044
125,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000489861
126,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000782108
127,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000709183
128,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000371707
129,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.00041056
130,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000577095
131,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.001049835
132,16,5.992641902,15.211428902558659,11.711903068982481,9.578535747152586,2.4962982470789843,0.000440302
133,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000959272
134,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000865364
135,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000145289
136,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000340185
137,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000845265
138,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000703229
139,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.001124047
140,17,6.367182020405163,16.162143208968576,12.443897010793886,10.177194231349622,2.6523168875214207,0.000569694
141,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000969919
142,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000753563
143,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000518853
144,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000880695
145,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.00024103
146,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000384599
147,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000938996
148,18,6.741722139252525,17.11285751537849,13.175890952605291,10.775852715546659,2.808335527963857,0.000155374
149,19,7.116262258099887,18.063571821788408,13.907884894416696,11.374511199743695,2.964354168406294,0.000225002
